,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
22058,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,6.0,3.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,96.0,669.88,1.8,0.0,0.0,0.0,0.2,171375.0,1713.75,1713.75,222.788,0.0
22061,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,114.0,669.88,4.35,0.0,0.0,0.0,0.14,132446.0,1324.46,1324.46,172.18,0.0
22066,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,126.0,669.88,1.82,0.0,0.0,0.0,2.5,185881.0,1858.81,1858.81,241.645,0.0
22067,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,126.0,669.88,2.9,0.0,0.0,0.0,0.86,60003.0,600.03,600.03,78.004,0.0
22071,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,669.88,2.9,0.0,0.0,0.0,0.65,130317.0,1303.17,1303.17,169.412,0.0
22076,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,669.88,1.45,0.0,0.0,0.0,1.68,97056.0,970.56,970.56,126.173,0.0
22082,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,8.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,669.88,2.17,0.0,0.0,0.0,0.09,97094.0,970.94,970.94,126.222,0.0
22086,50.0,3.0,4.0,5.0,10.0,5.0,2.0,1.0,2.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,146.0,669.88,2.9,0.0,0.0,0.0,0.37,93508.0,935.08,935.08,121.56,0.0
22088,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,152.0,669.88,1.45,0.0,0.0,0.0,0.7,55519.0,555.19,555.19,72.175,0.0
22089,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,152.0,669.88,1.65,0.0,0.0,0.0,0.55,54505.0,545.05,545.05,70.857,0.0
22150,50.0,3.0,4.0,6.0,16.0,4.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,592.99,9999.999,0.0,0.0,0.0,2.86,39436.0,394.36,394.36,65.069,0.0
22206,50.0,3.0,4.0,6.0,16.0,4.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,144.0,592.99,0.6,0.0,0.0,0.0,4.31,27457.0,274.57,274.57,45.304,0.0
22283,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,1.0,11.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,3.0,706.87,8.9,0.0,0.0,0.0,0.81,343450.0,3434.5,3434.5,820.846,0.0
22288,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,18.0,706.87,5.72,0.0,0.0,0.0,0.75,52076.0,520.58,520.76,124.462,0.0
22291,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,18.0,706.87,4.29,0.0,0.0,0.0,0.82,144819.0,1448.19,1448.19,346.117,0.0
22296,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,35.0,706.87,1.78,0.0,0.0,0.0,0.18,133692.0,1336.92,1336.92,319.524,0.0
22297,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,35.0,706.87,3.56,0.0,0.0,0.0,0.74,109330.0,1693.3,1693.3,261.299,0.0
22298,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,35.0,706.87,1.78,0.0,0.0,0.0,0.49,58844.0,588.44,588.44,140.637,0.0
22299,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,3.0,3.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,35.0,706.87,1.78,0.0,0.0,0.0,3.27,48742.0,479.82,487.42,116.493,0.0
22300,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,3.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,35.0,706.87,1.78,0.0,0.0,0.0,1.3,13209.0,132.09,132.09,31.57,0.0
22301,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,35.0,706.87,1.78,0.0,0.0,0.0,1.76,46842.0,468.42,468.42,111.952,0.0
22316,50.0,3.0,4.0,7.0,24.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,45.0,706.87,1.7,0.0,0.0,0.0,2.91,23981.0,239.81,239.81,57.315,0.0
22317,50.0,3.0,4.0,7.0,24.0,3.0,2.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,45.0,706.87,1.78,0.0,0.0,0.0,0.07,70748.0,707.48,707.48,169.088,0.0
22318,50.0,3.0,4.0,7.0,24.0,3.0,2.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,45.0,706.87,1.78,0.0,0.0,0.0,0.7,137189.0,1371.89,1371.89,327.882,0.0
22323,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,60.0,706.87,1.43,0.0,0.0,0.0,0.99,82315.0,823.15,823.15,196.733,0.0
22325,50.0,3.0,4.0,7.0,24.0,3.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,65.0,706.87,2.86,0.0,0.0,0.0,0.44,123122.0,1232.93,1231.22,294.262,0.0
22332,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,82.0,706.87,1.78,0.0,0.0,0.0,0.46,170798.0,1707.98,1707.98,408.207,0.0
22335,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,82.0,706.87,3.56,0.0,0.0,0.0,1.57,55875.0,558.75,558.75,133.541,0.0
22348,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,110.0,706.87,1.7,0.0,0.0,0.0,4.44,50303.0,503.03,503.03,120.224,0.0
22364,50.0,3.0,4.0,7.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,146.0,706.87,1.7,0.0,0.0,0.0,0.7,62179.0,823.74,621.79,148.608,0.0
22370,50.0,3.0,4.0,7.0,24.0,3.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,156.0,706.87,1.7,0.0,0.0,0.0,0.4,57739.0,577.59,577.39,137.996,0.0
22385,50.0,3.0,4.0,7.0,26.0,4.0,1.0,1.0,9.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,83.0,1396.34,8.0,0.0,0.0,0.0,0.1,242400.0,2424.0,2424.0,572.064,0.0
22398,50.0,3.0,4.0,7.0,26.0,4.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,345.0,1396.34,10.0,0.0,0.0,0.0,0.72,320365.0,3203.65,3203.65,756.061,0.0
22410,50.0,3.0,4.0,8.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,3.0,616.09,5.4,0.0,0.0,0.0,1.38,31880.0,318.8,318.8,55.79,0.0
22415,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,13.0,616.09,1.44,0.0,0.0,2.0,2.56,54149.0,541.49,541.49,94.761,2.0
22427,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,18.0,616.09,2.16,0.0,0.0,5.0,0.58,91439.0,914.39,914.39,160.018,5.0
22428,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,18.0,616.09,2.52,0.0,0.0,5.0,0.66,41310.0,413.1,413.1,72.293,5.0
22431,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,28.0,616.09,3.6,0.0,0.0,10.0,0.33,39155.0,391.55,391.55,68.521,10.0
22438,50.0,3.0,4.0,8.0,6.0,3.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,33.0,616.09,2.16,0.0,0.0,0.0,0.76,27956.0,279.56,279.56,48.923,0.0
22440,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,43.0,616.09,1.08,0.0,0.0,0.0,0.55,49427.0,494.27,494.27,86.497,0.0
22453,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,58.0,616.09,3.6,0.0,0.0,10.0,0.38,48463.0,484.63,484.63,84.81,10.0
22454,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,58.0,616.09,3.6,0.0,0.0,10.0,0.65,33804.0,338.04,338.04,59.157,10.0
22458,50.0,3.0,4.0,8.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,63.0,616.09,3.6,0.0,0.0,0.0,1.94,95591.0,955.91,955.91,167.284,0.0
22466,50.0,3.0,4.0,8.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,78.0,616.09,3.8,0.0,0.0,0.0,1.18,104422.0,1044.22,1044.22,182.739,0.0
22470,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,88.0,616.09,6.48,0.0,0.0,0.0,0.65,72067.0,720.67,720.67,126.117,0.0
22479,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,103.0,616.09,5.4,0.0,0.0,12.5,1.45,49164.0,491.64,491.64,86.037,12.5
22480,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,103.0,616.09,5.4,0.0,0.0,12.5,1.25,196844.0,1968.44,1968.44,344.477,12.5
22486,50.0,3.0,4.0,8.0,6.0,3.0,2.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,118.0,616.09,2.16,0.0,0.0,0.0,1.01,31846.0,318.46,318.46,55.731,0.0
22508,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,16.0,1.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,133.0,616.09,7.2,0.0,0.0,0.0,0.53,233437.0,2327.95,2334.37,408.515,0.0
22521,50.0,3.0,4.0,8.0,6.0,3.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,148.0,616.09,10.8,0.0,0.0,0.0,1.6,133474.0,1334.74,1334.74,233.58,0.0
22525,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,2.0,7.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,25.0,574.12,5.0,0.0,0.0,0.0,3.23,73586.0,735.86,735.86,105.964,0.0
22530,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,9.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,25.0,574.12,10.0,0.0,0.0,0.0,0.79,171605.0,1716.05,1716.05,247.111,0.0
22531,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,10.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,25.0,574.12,10.0,0.0,0.0,0.0,2.01,91883.0,918.83,918.83,132.312,0.0
22536,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,50.0,574.12,5.0,0.0,0.0,0.0,0.89,47837.0,478.37,478.37,68.885,0.0
22537,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,9.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,50.0,574.12,2.0,0.0,0.0,0.0,4.04,29624.0,293.17,296.24,42.659,0.0
22538,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,10.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,1.0,50.0,574.12,2.0,0.0,0.0,0.0,1.73,22900.0,229.0,229.0,32.976,0.0
22539,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,11.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,50.0,574.12,1.0,0.0,0.0,0.0,0.42,11829.0,118.29,118.29,17.034,0.0
22543,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,76.0,574.12,2.0,0.0,0.0,0.0,1.06,29799.0,297.99,297.99,42.911,0.0
22545,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,76.0,574.12,2.0,0.0,0.0,0.0,3.24,22417.0,224.17,224.17,32.28,0.0
22577,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,92.0,574.12,1.0,0.0,0.0,0.0,3.28,18101.0,181.01,181.01,26.065,0.0
22586,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,109.0,574.12,5.0,0.0,0.0,0.0,2.16,91143.0,911.43,911.43,131.246,0.0
22592,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,19.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,109.0,574.12,5.0,0.0,0.0,0.0,1.81,70540.0,705.4,705.4,101.578,0.0
22593,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,20.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,109.0,574.12,4.0,0.0,0.0,0.0,2.5,57565.0,575.65,575.65,82.894,0.0
22598,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,114.0,574.12,1.0,0.0,0.0,0.0,1.29,11439.0,114.39,114.39,16.472,0.0
22604,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,9.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,125.0,574.12,2.0,0.0,0.0,0.0,1.93,20485.0,204.85,204.85,29.498,0.0
22609,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,10.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,133.0,574.12,1.5,0.0,0.0,0.0,1.19,38921.0,389.21,389.21,56.046,0.0
22626,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,9.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,163.0,574.12,2.0,0.0,0.0,0.0,1.4,37031.0,370.31,370.31,53.325,0.0
22635,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,168.0,574.12,2.25,0.0,0.0,0.0,1.35,46430.0,464.3,464.3,66.859,0.0
22650,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,21.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,178.0,574.12,2.5,0.0,0.0,0.0,1.34,43419.0,434.19,434.19,62.523,0.0
22651,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,22.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,178.0,574.12,1.2,0.0,0.0,0.0,4.45,16388.0,163.88,163.88,23.599,0.0
22652,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,23.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,178.0,574.12,0.5,0.0,0.0,0.0,2.77,5833.0,58.33,58.33,8.4,0.0
22653,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,23.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,178.0,574.12,1.5,0.0,0.0,0.0,1.5,26481.0,264.81,264.81,38.133,0.0
22658,50.0,3.0,4.0,8.0,12.0,5.0,1.0,1.0,9.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,183.0,574.12,1.25,0.0,0.0,0.0,1.0,20673.0,206.73,206.73,29.769,0.0
22671,50.0,3.0,4.0,9.0,12.0,3.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,99.0,1.0,24.0,671.15,2.56,0.0,0.0,0.0,4.02,131131.0,1311.31,1311.31,108.839,0.0
22674,50.0,3.0,4.0,9.0,12.0,3.0,1.0,1.0,3.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,24.0,671.15,0.64,0.0,0.0,0.0,0.92,40376.0,403.76,403.76,33.512,0.0
22679,50.0,3.0,4.0,9.0,12.0,3.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,95.0,1.0,36.0,671.15,1.6,0.0,0.0,0.0,0.53,112780.0,1127.8,1127.8,93.607,0.0
22680,50.0,3.0,4.0,9.0,12.0,3.0,1.0,1.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,36.0,671.15,5.12,0.0,0.0,0.0,0.71,306027.0,3060.27,3060.27,254.002,0.0
22690,50.0,3.0,4.0,9.0,12.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,73.0,671.15,1.28,0.0,0.0,0.0,0.89,29927.0,799.27,799.27,24.839,0.0
22694,50.0,3.0,4.0,9.0,12.0,3.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,73.0,671.15,1.28,0.0,0.0,0.0,1.53,79366.0,793.66,793.66,65.874,0.0
22703,50.0,3.0,4.0,9.0,12.0,3.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,134.0,671.15,0.32,0.0,0.0,0.0,0.53,17512.0,68.28,175.12,14.535,0.0
22772,50.0,3.0,4.0,10.0,2.0,5.0,1.0,1.0,1.0,11.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,1.0,600.53,3.0,0.0,0.0,0.0,0.42,80146.0,801.46,801.46,100.984,0.0
22779,50.0,3.0,4.0,10.0,2.0,5.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,11.0,600.53,3.33,0.0,0.0,0.0,3.33,65140.0,651.4,651.4,82.076,0.0
22790,50.0,3.0,4.0,10.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,32.0,600.53,5.0,0.0,0.0,0.0,0.79,97984.0,979.84,979.84,123.46,0.0
22802,50.0,3.0,4.0,10.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,47.0,600.53,6.0,0.0,0.0,0.0,1.55,216929.0,2169.29,2169.29,273.331,0.0
