,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
29190,3.0,6.0,3.0,31.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,486.76,25.0,60.0,1.51,4544.91,1158.952,60.0
29192,3.0,6.0,3.0,31.0,4.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,18.0,486.76,13.0,25.0,2.0,4077.2799999999997,1039.706,25.0
29196,3.0,6.0,3.0,31.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,36.0,486.76,15.0,25.0,2.6,541.77,138.151,25.0
29197,3.0,6.0,3.0,31.0,4.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,36.0,486.76,15.0,25.0,1.14,2355.0099999999998,600.528,25.0
29203,3.0,6.0,3.0,31.0,4.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,60.0,486.76,15.0,5.0,3.31,475.28000000000003,121.196,5.0
29204,3.0,6.0,3.0,31.0,4.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,60.0,486.76,15.0,25.0,0.3,3271.44,834.217,25.0
29206,3.0,6.0,3.0,31.0,4.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,72.0,486.76,40.0,50.0,1.19,2609.4,665.3969999999999,50.0
29207,3.0,6.0,3.0,31.0,4.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,72.0,486.76,45.0,50.0,1.06,4690.18,1195.9959999999999,50.0
29214,3.0,6.0,3.0,31.0,4.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,109.0,486.76,20.0,50.0,2.23,331.72,84.589,50.0
29216,3.0,6.0,3.0,31.0,4.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,109.0,486.76,10.0,5.0,1.54,332.65999999999997,84.82799999999999,5.0
29217,3.0,6.0,3.0,31.0,4.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,115.0,486.76,40.0,75.0,2.2,103.36,26.356999999999996,75.0
29222,3.0,6.0,3.0,31.0,4.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,115.0,486.76,30.0,25.0,1.88,828.55,211.28,25.0
29225,3.0,6.0,3.0,31.0,4.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,127.0,486.76,15.0,25.0,2.51,1926.56,491.27299999999997,25.0
29226,3.0,6.0,3.0,31.0,4.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,127.0,486.76,20.0,50.0,1.34,2394.0,610.4699999999999,50.0
29227,3.0,6.0,3.0,31.0,4.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,127.0,486.76,50.0,50.0,0.9,611.61,155.96099999999998,50.0
29228,3.0,6.0,3.0,31.0,4.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,133.0,486.76,3.0,0.0,1.33,136.56,34.823,0.0
29232,3.0,6.0,3.0,31.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,133.0,486.76,25.0,25.0,0.64,4120.61,1050.756,25.0
29234,3.0,6.0,3.0,31.0,4.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,133.0,486.76,2.0,2.0,0.45,780.78,199.099,2.0
29238,3.0,6.0,3.0,31.0,4.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,146.0,486.76,25.0,50.0,2.12,1545.83,394.187,50.0
29244,3.0,6.0,3.0,31.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,152.0,486.76,12.0,25.0,0.98,1707.14,435.32099999999997,25.0
29245,3.0,6.0,3.0,31.0,4.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,152.0,486.76,13.0,50.0,2.39,2316.9300000000003,590.817,50.0
29246,3.0,6.0,3.0,31.0,4.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,170.0,486.76,8.0,15.0,1.53,1745.11,445.003,15.0
29253,3.0,6.0,3.0,31.0,4.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,182.0,486.76,45.0,60.0,1.6,1330.3999999999999,339.25199999999995,60.0
29254,3.0,6.0,3.0,31.0,4.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,182.0,486.76,7.0,10.0,1.53,1416.1499999999999,361.118,10.0
29255,3.0,6.0,3.0,31.0,4.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,100.0,182.0,486.76,8.0,10.0,2.07,5166.2300000000005,1317.3890000000001,10.0
29256,3.0,6.0,3.0,31.0,4.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,182.0,486.76,25.0,50.0,2.06,4388.62,1119.098,50.0
29260,3.0,6.0,4.0,17.0,6.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,465.68,2.25,0.0,1.83,1949.8999999999999,380.231,0.0
29261,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,465.68,2.28,50.0,2.69,3923.41,765.065,50.0
29262,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,465.68,5.49,50.0,2.74,4255.82,829.885,50.0
29267,3.0,6.0,4.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,22.0,465.68,8.36,50.0,1.78,4110.08,801.4660000000001,50.0
29269,3.0,6.0,4.0,17.0,6.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,22.0,465.68,5.49,25.0,1.5925029324190205,2672.9199999999996,521.2189999999999,25.0
29270,3.0,6.0,4.0,17.0,6.0,1.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,22.0,465.68,3.5,25.0,1.5925029324190205,2672.9199999999996,521.2189999999999,25.0
29272,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,35.0,465.68,3.5,50.0,3.29,234.01000000000002,45.632,50.0
29274,3.0,6.0,4.0,17.0,6.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,41.0,465.68,2.29,33.0,0.36,1653.01,322.337,33.0
29275,3.0,6.0,4.0,17.0,6.0,2.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,41.0,465.68,3.5,8.0,1.97,1964.58,383.093,8.0
29277,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,53.0,465.68,3.5,50.0,3.58,2764.08,538.996,50.0
29279,3.0,6.0,4.0,17.0,6.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,53.0,465.68,9.59,50.0,1.38,2726.24,531.6170000000001,50.0
29281,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,60.0,465.68,1.17,0.0,3.43,1459.21,284.546,0.0
29282,3.0,6.0,4.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,60.0,465.68,2.32,0.0,2.21,587.8,114.621,0.0
29283,3.0,6.0,4.0,17.0,6.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,60.0,465.68,1.15,0.0,3.15,958.41,186.89,0.0
29284,3.0,6.0,4.0,17.0,6.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,60.0,465.68,1.18,0.0,2.98,2055.34,400.791,0.0
29286,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,73.0,465.68,4.36,50.0,1.34,501.14,97.722,50.0
29287,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,73.0,465.68,5.45,50.0,4.58,137.57,26.826,50.0
29288,3.0,6.0,4.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,73.0,465.68,3.5,25.0,1.52,2970.45,579.2379999999999,25.0
29289,3.0,6.0,4.0,17.0,6.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,73.0,465.68,1.15,25.0,2.97,2344.1600000000003,457.111,25.0
29290,3.0,6.0,4.0,17.0,6.0,1.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,73.0,465.68,2.24,25.0,1.09,2421.68,472.22799999999995,25.0
29294,3.0,6.0,4.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,80.0,465.68,5.26,50.0,2.27,3715.4100000000003,724.5050000000001,50.0
29297,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,92.0,465.68,6.29,50.0,4.28,3940.8300000000004,768.462,50.0
29299,3.0,6.0,4.0,17.0,6.0,1.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,92.0,465.68,3.5,25.0,1.5925029324190205,2672.9199999999996,521.2189999999999,25.0
29301,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,98.0,465.68,3.5,25.0,3.3,3440.86,670.9680000000001,25.0
29303,3.0,6.0,4.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,98.0,465.68,3.5,25.0,0.78,2946.1,574.4899999999999,25.0
29304,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,110.0,465.68,3.5,50.0,3.53,1691.68,329.878,50.0
29305,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,110.0,465.68,3.5,50.0,1.77,2258.72,440.45000000000005,50.0
29308,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,116.0,465.68,2.49,25.0,2.8,2659.67,518.636,25.0
29309,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,116.0,465.68,2.15,25.0,1.95,917.89,178.98900000000003,25.0
29310,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,129.0,465.68,3.5,50.0,4.19,2444.26,476.631,50.0
29312,3.0,6.0,4.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,129.0,465.68,10.614753325272067,30.0,4.12,920.34,179.46599999999998,30.0
29314,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,135.0,465.68,3.5,25.0,3.73,2170.79,423.304,25.0
29316,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,147.0,465.68,6.32,100.0,2.52,4050.55,789.857,100.0
29317,3.0,6.0,4.0,17.0,6.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,147.0,465.68,3.5,50.0,3.43,2711.19,528.682,50.0
29320,3.0,6.0,4.0,17.0,6.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,153.0,465.68,4.53,25.0,2.33,2996.3,584.279,25.0
29321,3.0,6.0,4.0,17.0,6.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,153.0,465.68,4.49,50.0,4.77,1628.7199999999998,317.6,50.0
29322,3.0,6.0,4.0,17.0,6.0,2.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,153.0,465.68,8.29,100.0,1.9,5281.200000000001,1029.834,100.0
29325,3.0,6.0,4.0,17.0,6.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,165.0,465.68,4.36,50.0,3.77,4148.49,808.956,50.0
29328,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,171.0,465.68,4.36,35.0,1.72,3259.75,635.6510000000001,35.0
29331,3.0,6.0,4.0,17.0,6.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,183.0,465.68,5.37,100.0,0.41,3794.73,739.972,100.0
29332,3.0,6.0,4.0,17.0,6.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,183.0,465.68,1.18,2.0,3.21,344.44,67.166,2.0
29335,3.0,6.0,4.0,26.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,2.0,479.24,1.39,25.0,0.46,2185.55,325.64700000000005,25.0
29336,3.0,6.0,4.0,26.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,2.0,479.24,0.7,0.0,0.71,628.5300000000001,93.651,0.0
29337,3.0,6.0,4.0,26.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,2.0,479.24,0.7,8.5,1.7,971.3199999999999,144.727,8.5
29339,3.0,6.0,4.0,26.0,5.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,2.0,479.24,1.39,6.8,0.79,2532.54,377.348,6.8
29341,3.0,6.0,4.0,26.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,13.0,479.24,1.39,25.0,0.42,1393.8500000000001,207.68399999999997,25.0
29342,3.0,6.0,4.0,26.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,13.0,479.24,0.7,25.0,2.01,665.98,99.23100000000001,25.0
29344,3.0,6.0,4.0,26.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,18.0,479.24,2.09,50.0,0.83,2482.83,369.942,50.0
29347,3.0,6.0,4.0,26.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,30.0,479.24,0.7,0.0,0.09,585.14,87.186,0.0
29348,3.0,6.0,4.0,26.0,5.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,30.0,479.24,2.78,25.0,0.53,3182.35,474.16999999999996,25.0
29350,3.0,6.0,4.0,26.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,30.0,479.24,2.78,25.0,0.18,2259.2599999999998,336.63,25.0
29352,3.0,6.0,4.0,26.0,5.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,35.0,479.24,1.19,5.1,0.63,702.4,104.658,5.1
29353,3.0,6.0,4.0,26.0,5.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,45.0,479.24,0.7,6.8,0.56,611.48,91.111,6.8
29356,3.0,6.0,4.0,26.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,45.0,479.24,2.09,50.0,1.5925029324190205,1966.43,292.998,50.0
29357,3.0,6.0,4.0,26.0,5.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,45.0,479.24,2.09,50.0,0.89,3062.34,456.28900000000004,50.0
29359,3.0,6.0,4.0,26.0,5.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,60.0,479.24,0.7,0.0,0.74,815.0200000000001,121.438,0.0
29360,3.0,6.0,4.0,26.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,60.0,479.24,0.35,0.0,1.24,349.81,52.122,0.0
29361,3.0,6.0,4.0,26.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,60.0,479.24,1.39,0.0,1.86,2357.81,351.31399999999996,0.0
29362,3.0,6.0,4.0,26.0,5.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,60.0,479.24,1.39,0.0,1.17,1673.01,249.27800000000002,0.0
29364,3.0,6.0,4.0,26.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,65.0,479.24,0.7,0.0,1.01,621.93,92.66799999999999,0.0
29365,3.0,6.0,4.0,26.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,65.0,479.24,3.48,50.0,0.9,3223.75,480.33900000000006,50.0
29367,3.0,6.0,4.0,26.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,65.0,479.24,4.17,6.8,1.83,2705.99,403.193,6.8
29368,3.0,6.0,4.0,26.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,65.0,479.24,2.78,0.0,1.96,1859.62,277.083,0.0
29369,3.0,6.0,4.0,26.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,65.0,479.24,1.39,0.0,2.86,1497.4499999999998,223.12000000000003,0.0
29372,3.0,6.0,4.0,26.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,75.0,479.24,2.78,75.0,1.9,2616.0899999999997,389.79699999999997,75.0
29373,3.0,6.0,4.0,26.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,75.0,479.24,0.7,25.0,0.63,1005.6700000000001,149.845,25.0
29374,3.0,6.0,4.0,26.0,5.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,75.0,479.24,2.78,75.0,0.92,2423.3199999999997,361.07500000000005,75.0
29375,3.0,6.0,4.0,26.0,5.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,75.0,479.24,1.39,12.5,2.81,1795.41,267.516,12.5
29377,3.0,6.0,4.0,26.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,80.0,479.24,2.09,50.0,0.81,2378.62,354.414,50.0
29384,3.0,6.0,4.0,26.0,5.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,112.0,479.24,2.78,50.0,0.21,3532.75,526.38,50.0
29387,3.0,6.0,4.0,26.0,5.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,112.0,479.24,1.39,8.5,1.32,794.92,118.44300000000001,8.5
29388,3.0,6.0,4.0,26.0,5.0,1.0,1.0,10.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,112.0,479.24,2.39,50.0,0.45,2309.34,344.092,50.0
29389,3.0,6.0,4.0,26.0,5.0,1.0,1.0,12.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,112.0,479.24,0.7,12.5,0.62,1205.79,179.66299999999998,12.5
