,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
3777,1.0,2.0,4.0,12.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,147.0,365.57,42.55816841186024,38.823,1497.39,357.88,38.823
3779,1.0,2.0,4.0,12.0,5.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,159.0,365.57,10.05,5.187,1311.5,313.45,5.187
3785,1.0,2.0,4.0,12.0,5.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,165.0,365.57,2.68,0.0,143.59,34.32,0.0
3788,1.0,2.0,4.0,12.0,5.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,165.0,365.57,6.7,0.0,863.84,206.46,0.0
3789,1.0,2.0,4.0,12.0,5.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,165.0,365.57,16.75,9.783,2418.0,577.9,9.783
3794,1.0,2.0,4.0,12.0,5.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,177.0,365.57,13.4,6.212,1935.5900000000001,462.61,6.212
3798,1.0,2.0,4.0,17.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,381.44,6.3,11.647,240.89,40.949999999999996,11.647
3802,1.0,2.0,4.0,17.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,381.44,7.0,11.647,119.9,20.380000000000003,11.647
3805,1.0,2.0,4.0,17.0,2.0,1.0,1.0,3.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,381.44,5.6,11.647,215.07,36.559999999999995,11.647
3810,1.0,2.0,4.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,19.0,381.44,14.0,23.294,285.31,48.5,23.294
3812,1.0,2.0,4.0,17.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,19.0,381.44,7.0,0.0,463.85,78.86,0.0
3817,1.0,2.0,4.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,29.0,381.44,7.0,11.647,133.72,22.73,11.647
3819,1.0,2.0,4.0,17.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,29.0,381.44,42.55816841186024,3.882,303.8,51.65,3.882
3825,1.0,2.0,4.0,17.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,34.0,381.44,14.0,15.529,1174.38,199.65,15.529
3827,1.0,2.0,4.0,17.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,34.0,381.44,10.5,19.411,696.64,118.42999999999999,19.411
3828,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,44.0,381.44,42.55816841186024,3.882,114.55999999999999,19.48,3.882
3831,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,44.0,381.44,7.0,19.411,566.79,96.35000000000001,19.411
3837,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,49.0,381.44,42.55816841186024,3.106,454.95,77.34,3.106
3844,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,59.0,381.44,3.5,3.106,290.34999999999997,49.36,3.106
3846,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,59.0,381.44,7.0,7.765,523.3299999999999,88.97,7.765
3847,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,59.0,381.44,42.55816841186024,15.529,1451.0300000000002,246.68,15.529
3851,1.0,2.0,4.0,17.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,64.0,381.44,5.6,3.882,358.5,60.95,3.882
3852,1.0,2.0,4.0,17.0,2.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,64.0,381.44,42.55816841186024,7.765,300.41,51.07000000000001,7.765
3855,1.0,2.0,4.0,17.0,2.0,2.0,1.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,64.0,381.44,42.55816841186024,3.882,382.02,64.94,3.882
3859,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,74.0,381.44,10.5,11.647,269.98,45.9,11.647
3860,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,74.0,381.44,14.0,3.882,845.17,143.68,3.882
3865,1.0,2.0,4.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,80.0,381.44,2.8,7.765,211.23,35.91,7.765
3869,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,97.0,381.44,10.5,7.765,2176.78,370.05,7.765
3874,1.0,2.0,4.0,17.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,107.0,381.44,5.6,0.0,387.21,65.83,0.0
3877,1.0,2.0,4.0,17.0,2.0,2.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,107.0,381.44,2.8,0.0,298.15000000000003,50.690000000000005,0.0
3879,1.0,2.0,4.0,17.0,2.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,107.0,381.44,42.55816841186024,0.0,120.97999999999999,20.57,0.0
3882,1.0,2.0,4.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,113.0,381.44,42.55816841186024,7.765,433.40999999999997,73.68,7.765
3891,1.0,2.0,4.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,123.0,381.44,10.05,27.176,844.1500000000001,143.51,27.176
3893,1.0,2.0,4.0,17.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,123.0,381.44,3.5,7.765,387.02,65.79,7.765
3896,1.0,2.0,4.0,17.0,2.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,129.0,381.44,42.55816841186024,2.329,727.71,123.71000000000001,2.329
3900,1.0,2.0,4.0,17.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,129.0,381.44,14.0,12.035,360.67,61.309999999999995,12.035
3905,1.0,2.0,4.0,17.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,139.0,381.44,10.5,15.529,832.0,141.44,15.529
3909,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,144.0,381.44,10.5,7.765,1045.01,177.65,7.765
3912,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,144.0,381.44,42.55816841186024,3.106,466.35999999999996,79.28,3.106
3913,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,154.0,381.44,42.55816841186024,19.411,323.65,55.02,19.411
3915,1.0,2.0,4.0,17.0,2.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,154.0,381.44,10.5,0.0,540.3100000000001,91.85,0.0
3919,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,357.87,7.5,3.657,567.81,74.38,3.657
3927,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,21.0,357.87,15.0,15.242,1221.9199999999998,160.07,15.242
3929,1.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,21.0,357.87,15.0,19.411,3333.93,436.75,19.411
3933,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,33.0,357.87,42.55816841186024,27.424,3419.07,447.90000000000003,27.424
3941,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,13.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,33.0,357.87,3.0,1.219,358.57,46.97,1.219
3945,1.0,2.0,5.0,10.0,1.0,1.0,1.0,4.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,33.0,357.87,15.0,10.661,1314.62,172.22,10.661
3947,1.0,2.0,5.0,10.0,1.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,40.0,357.87,7.5,0.0,537.89,70.46,0.0
3950,1.0,2.0,5.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,40.0,357.87,42.55816841186024,18.285,2742.8799999999997,359.32,18.285
3955,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,52.0,357.87,3.75,1.825,935.79,122.59,1.825
3957,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,52.0,357.87,3.75,1.219,1070.33,140.20999999999998,1.219
3962,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,58.0,357.87,42.55816841186024,6.095,1265.52,165.78,6.095
3967,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,76.0,357.87,7.5,0.0,480.4,62.93,0.0
3970,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,76.0,357.87,15.0,12.19,1231.8600000000001,161.37,12.19
3974,1.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,88.0,357.87,42.55816841186024,0.0,809.1800000000001,106.0,0.0
3981,1.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,94.0,357.87,42.55816841186024,6.095,557.3299999999999,73.00999999999999,6.095
3983,1.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,94.0,357.87,42.55816841186024,3.044,433.05999999999995,56.730000000000004,3.044
3985,1.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,94.0,357.87,42.55816841186024,3.044,1192.81,156.26,3.044
3989,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,106.0,357.87,11.25,12.19,1369.3700000000001,179.39000000000001,12.19
3994,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,112.0,357.87,71.25,18.285,4446.860000000001,582.54,18.285
3998,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,124.0,357.87,30.0,6.095,861.02,112.78999999999999,6.095
4002,1.0,2.0,5.0,10.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,124.0,357.87,22.5,24.381,2369.91,310.46,24.381
4008,1.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,130.0,357.87,11.25,9.139,1152.63,151.0,9.139
4013,1.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,143.0,357.87,33.75,24.381,1892.26,247.89,24.381
4023,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,149.0,357.87,15.0,9.147,1727.28,226.27,9.147
4119,1.0,2.0,6.0,8.0,4.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,360.03,2.72,9.892,521.86,65.75,9.892
4127,1.0,2.0,6.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,13.0,360.03,16.32,0.0,2109.31,265.77000000000004,0.0
4143,1.0,2.0,6.0,8.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,33.0,360.03,9.52,11.414,967.7099999999999,121.93,11.414
4154,1.0,2.0,6.0,8.0,4.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,43.0,360.03,2.04,0.0,212.29000000000002,26.75,0.0
4189,1.0,2.0,6.0,8.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,93.0,360.03,21.12,15.218,1284.7,161.87,15.218
4205,1.0,2.0,6.0,8.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,123.0,360.03,5.28,9.131,465.02000000000004,58.589999999999996,9.131
4354,1.0,2.0,7.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,11.0,357.87,9.5,17.47,886.87,203.09,17.47
4397,1.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,63.0,357.87,1.78,0.0,113.82,26.07,0.0
4413,1.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,18.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,75.0,357.87,2.52,6.212,246.98999999999998,56.56,6.212
4438,1.0,2.0,7.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,102.0,357.87,8.2,12.299,733.0200000000001,167.86,12.299
4439,1.0,2.0,7.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,102.0,357.87,12.96,19.411,445.44,102.01,19.411
4443,1.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,106.0,357.87,1.3,1.7,114.14999999999999,26.14,1.7
4444,1.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,106.0,357.87,11.0,10.164,1019.5899999999999,233.49,10.164
4462,1.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,120.0,357.87,12.48,16.305,1025.54,234.85,16.305
4464,1.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,120.0,357.87,2.67,3.106,240.27,55.02,3.106
4469,1.0,2.0,7.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,128.0,357.87,7.12,6.802,652.02,149.31,6.802
4506,1.0,2.0,7.0,14.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,402.63,2.4,2.795,215.19,59.18,2.795
4784,1.0,2.0,8.0,11.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,64.0,357.87,0.74,0.0,69.44,10.83,0.0
4811,1.0,2.0,8.0,11.0,2.0,2.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,79.0,357.87,0.74,0.0,164.60999999999999,25.679999999999996,0.0
4869,1.0,2.0,8.0,11.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,149.0,357.87,1.48,0.0,203.94,31.819999999999997,0.0
5201,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,390.57,52.5,9.706,4336.29,784.87,9.706
5203,1.0,2.0,9.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,390.57,8.25,0.0,379.55999999999995,68.7,0.0
5205,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,390.57,18.0,0.0,1644.35,297.63,0.0
5206,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,15.0,390.57,15.0,0.0,1222.0,221.18,0.0
5207,1.0,2.0,9.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,390.57,9.0,0.0,964.45,174.57,0.0
5208,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,24.0,390.57,26.25,0.0,2669.72,483.22,0.0
5213,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,37.0,390.57,21.17,0.0,1751.77,317.07,0.0
5216,1.0,2.0,9.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,43.0,390.57,39.27,16.771,2473.58,447.71999999999997,16.771
5218,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,55.0,390.57,18.0,5.28,2157.0,390.42,5.28
5221,1.0,2.0,9.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,55.0,390.57,12.0,6.864,1190.54,215.49,6.864
5222,1.0,2.0,9.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,62.0,390.57,5.2,2.64,829.8,150.19,2.64
5227,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,74.0,390.57,22.15,0.0,1893.13,342.66,0.0
5230,1.0,2.0,9.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,80.0,390.57,28.0,0.0,2130.48,385.62,0.0
5235,1.0,2.0,9.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,99.0,390.57,16.0,0.0,1067.56,193.23,0.0
5240,1.0,2.0,9.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,111.0,390.57,18.0,23.294,1677.3,303.59,23.294
5244,1.0,2.0,9.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,120.0,390.57,27.0,0.0,2037.2299999999998,368.73999999999995,0.0
5256,1.0,2.0,9.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,162.0,390.57,42.55816841186024,21.088,993.38,179.8,21.088
